owner_id,star_count
8643692,6
8644068,3
8644112,6
8644316,1
8644525,6
8644835,15
8645165,112
8646096,1
8646257,1
8646548,6
8646556,1
8646852,3
8647096,6
8647119,1
8647146,66
8648250,1
8648869,2
8649064,10
8649085,11
8649198,1
8649460,67
8650375,53
8657127,23
8657219,1
8657690,109
8657771,2
8658223,6
8659493,2
8659674,1
8660541,192
8661333,1
8661813,6
8662238,14
8662882,3
8663354,1
8664066,51
8664098,1
8664105,1
8664374,9
8664651,1
8664833,25
8664969,16
8665651,2
8665966,1
8667168,3
8670599,1389
8671095,6
8671415,1
8671486,1
8671527,4
8672210,1
8672428,1
8673027,219
8673122,6
8673531,2
8674148,1
8674693,2
8674698,13
8674738,14
8675215,1
8675295,1
8675759,5
8675802,2
8676491,5
8676562,2
8676629,1
8677045,8
8678282,4
8678639,2
8678739,6
8678746,3
8679060,1
8679976,4
8681350,1
8681391,13
8681883,4
8682135,48
8682486,2
8682590,1
8682699,3
8682890,1
8682952,323
8683257,1
8683612,17
8685016,10
8685730,8
8685734,2
8685813,1
8686215,7
8686770,1
8687611,11
8687702,377
8688285,2
8688641,7
8688791,6
8690306,29
8691463,1
8692150,8
8693054,3
8694985,8
8695039,33
8695368,1
8695382,34
8695546,5
8697768,2
8697773,14
8698365,1
8698593,3
8700007,1
8700571,1
8700870,5
8701022,1
8701173,6
8702226,1
8702434,2
8703171,35
8706339,5
8706512,3
8706866,5
8707400,1
8707523,11
8707551,10
8709331,59
8709345,1
8709964,99
8710431,147
8711564,2
8711953,158
8711975,286
8712002,41
8712050,11
8712539,8
8713066,1
8713252,2
8713367,3
8713395,8
8713702,3
8713897,5
8714234,5
8714372,2
8714892,8
8715176,18
8715254,1
8715289,8
8716079,2
8716285,6
8716601,29
8716612,1
8717514,13
8717841,7
8718005,2
8718481,3
8719464,50
8719730,1
8719907,3
8720350,3
8720929,32
8720938,4
8721129,7
8721490,9
8721491,22
8722075,1
8722410,3
8724697,189
8724895,7
8725268,1
8726980,4
8727137,2
8727221,341
8727512,1
8727855,2
8728672,3
8729361,2
8730524,73
8730532,1
8730701,4
8731462,4
8731577,6
8732281,1
8732974,75
8733507,2
8733649,38
8733651,1
8734466,12
8735083,1
8735218,1
8736611,2
8737118,1
8737199,13
8737278,2
8737362,25
8738859,6
8738897,2
8739023,17
8739328,452
8740001,2
8740834,5
8740963,99
8741955,1
8742183,29
8742352,1
8742410,1
8742930,3
8743214,176
8744524,21
8744832,256
8745027,13
8745516,34
8748827,1
8748856,4
8749162,1
8749164,2
8749627,1
8751070,7
8751087,4
8753986,223
8754443,7
8755039,1
8756628,3
8756727,46
8757339,27
8758828,1
8759158,23
8759547,1
8759609,61
8759647,1
8759881,16
8759932,3
8759936,1
8760393,37
8760862,1
8761502,8
8762946,25
8763147,2
8763389,65
8763682,153
8764156,9
8764532,1
8764779,3
8764930,4
8765062,1
8765245,1
8765420,10
8765502,1
8765614,1
8766203,19
8766745,1
8766748,1
8766897,13
8767278,28
8767572,2
8768251,1
8768283,10
8768338,9
8768439,1
8768448,4
8768731,2
8769476,6
8769712,77
8769870,3
8770010,60
8770536,1
8771312,10
8771408,2
8772061,3
8772583,27
8773132,6
8773325,1
8773390,4
8773888,2
8773964,2
8774090,1
8774131,1
8774387,1
8774809,1
8774991,1
8775706,3
8775895,1
8775945,4
8776420,1
8776511,4
8776601,2
8777089,1
8777596,28
8777729,6
8777742,4
8777947,3
8778321,65
8778419,2
8778817,1
8778912,4
8779277,1
8779808,1
8779854,11
8779932,93
8780149,1
8780896,2
8781032,10
8781731,4
8782055,1
8782261,2
8782317,2
8782714,1
8782902,1
8784965,1
8785126,1
8785210,79
8785276,2
8786111,45
8786271,1
8787998,5
8788154,3
8789590,2
8790162,3
8790248,4
8790841,1
8791250,1
8791521,3
8791817,139
8794624,14
8794949,46
8795337,70
8795448,1
8795512,2
8795517,1
8795895,4
8795985,41
8796084,7
8796199,8829
8796489,4
8798335,12
8798336,4
8798685,1
8798794,1
8798875,1
8800215,1
8800426,1
8800671,1
8801193,79
8802210,38
8803418,2
8803622,90
8804457,1
8804473,1
8804860,1
8804917,1
8805788,3
8805844,4
8807123,6
8807591,1
8807618,13
8807812,18
8808315,1
8808925,1
8808940,3
8810079,387
8810119,357
8810843,6
8810850,3
8811424,1
8811587,123
8811864,3
8812068,10
8812352,36
8813120,2
8813956,28
8813971,90
8814091,1
8814533,19
8815152,4
8815400,1
8816071,2
8816345,1
8816353,1
8816722,2
8817060,3
8818038,2
8819054,1
8819116,1
8819230,2
8819774,1
8820010,1
8820053,6
8820106,9
8820244,46
8820527,2
8820681,1
8821233,1
8821257,63
8822154,1
8822163,59
8824596,5
8825197,2
8826578,10
8826590,2
8826693,8
8828758,27
8829810,1
8830419,16
8830427,460
8830821,1
8830825,40
8831079,54
8831885,5
8831985,1
8832041,6
8832112,2
8832912,10
8833467,85
8834003,65
8835460,9
8835724,13
8836010,2
8836756,84
8837755,2
8837773,1
8838167,3
8838196,8
8839504,2
8839593,1
8839889,1
8839933,2
8840802,1
8840943,2
8841244,3
8841494,1
8841773,1
8842108,12
8842151,5
8842355,366
8842575,1
8842736,37
8843349,1
8843522,74
8844085,1
8844591,1
8844649,1
8844831,48
8844851,39
8844907,7
8844947,3
8845208,87
8845363,1
8846217,1
8846411,3
8846471,1
8847267,1
8847516,42
8847624,39
8847836,1
8848080,1
8848130,1
8849203,65
8849658,5
8849781,74
8850280,4
8851304,3
8852567,1
8853047,1
8853171,3
8853226,1
8853369,84
8853491,6
8853531,1
8853616,2
8853665,2
8853963,1
8854326,9
8854371,164
8854562,2
8855295,9
8855999,1
8856024,191
8856123,3
8856485,1
8856644,2
8856939,55
8857853,23
8858044,1
8858274,75
8858972,4
8859081,1
8859359,1
8859489,4
8860241,5
8860487,2
8860876,1
8860924,1
8861008,1
8861364,35
8861642,2358
8861756,46
8862624,1
8865894,1
8866598,2
8866703,14
8868080,2
8869158,1
8869316,1
8869377,1
8869455,1
8869817,279
8880593,10
8882208,1
8886241,13
8886332,484
8886459,4
8886492,1
8887100,1
8887271,7
8887717,2
8887913,14
8888986,29
8893991,58
8895326,2
8897634,4
8902874,110
8902919,6
8904318,6
8910011,1
8910149,3
8911170,2
8912479,8
8912904,1
8913210,28
8913534,21
8913895,1
8915023,13
8915613,11
8916133,1
8931448,185
8931576,1
8932214,3
8932281,33
8932834,34
8933041,323
8933178,30
8933243,63
8937043,12
8938131,159
8941169,1
8943535,2
8945471,15
8945474,7
8950994,54
8951869,1
8956303,38
8956465,6
8957154,8
8958909,1
8959149,6
8960066,1
8960641,1
8960693,1
8961345,1
8961723,33
8961854,9
8961932,1
8961948,4
8962795,1
8962815,3
8962871,1
8963429,1
8964570,32
8965047,2
8965656,1
8965751,4
8967127,1
8967688,81
8967862,18
8969223,430
8970170,1
8972285,1
8973248,3
8973490,2
8973813,88
8974383,17
8974590,1
8974903,1
8975809,2
8975977,1
8976155,3
8976174,164
8979169,52
8979521,2
8981252,1
8981625,1
8982326,1
8982392,4
8982729,27
8982868,2
8983497,1
8983513,1
8984366,3
8984572,23
8984819,1
8985325,51
8985444,3
8985555,3
8985906,58
8987350,4
8988405,2
8988744,1
8989105,4
8989980,84
8990344,2
8991030,4
8991197,24
8991901,1
8992086,12
8992236,5
8992271,2
8992739,4
8993060,1
8993711,33
8994274,1
8995332,175
8996313,42
8996754,2
8996852,50
8996970,37
8997151,220
8997187,6
8997281,11
8997503,8
8997937,6
8998044,28
8998091,6
8998221,27
8998379,1
9001016,25
9003167,38
9003762,1
9004478,2
9004594,116
9008033,1
9010339,23
9018701,2
9018868,1
9019123,7
9020183,546
9028971,14
9029757,1
9030862,3
9031897,3
9033683,3
9034027,3
9035227,1
9035796,2
9035888,1
9036467,9
9036566,1
9037229,28
9037419,1
9037492,1
9038034,1
9038066,4
9038131,2
9038283,1
9038333,2
9038781,1
9038833,1
9039346,1
9039414,7
9039680,2
9039863,18
9040069,551
9040296,3
9040440,3369
9040518,187
9040582,3
9040864,1
9041454,1
9042005,7
9043788,1
9044597,1
9044744,76
9044792,1
9045368,2
9045387,1
9045976,1
9045985,1
9046027,2
9046736,4
9046898,9
9046989,7
9047177,1
9047326,1
9047542,1
9047873,3
9047886,22
9048140,3
9048145,14
9048153,11
9049153,19
9049197,3
9049973,1
9050000,5
9050020,1
9050876,5
9051412,2
9053357,9
9054197,1
9054848,3
9054954,4
9055101,3
9055633,2
9056792,175
9056804,1
9057386,3
9057560,9
9058106,395
9058249,1
9058904,2
9058907,25
9060063,115
9060216,301
9060939,1
9060978,1
9061195,1
9061854,1
9062059,1
9062502,10
9062539,4
9062773,7
9062985,4
9063454,9
9063584,1
9064165,140
9066715,1
9067465,9
9067486,2
9067927,4
9070518,2
9070582,8
9070921,4
9071008,1
9071197,116
9071397,1
9071676,57
9071736,1
9071754,3
9071762,11
9071867,16
9072681,1
9073042,4
9073635,16
9073833,1
9074539,22
9074851,5
9074928,2
9074971,3
9075122,1
9075625,11
9076546,17
9076648,1
9076673,13
9077287,3
9077288,4
9077290,3
9077386,1
9077590,2
9077977,1
9078850,178
9079034,1
9079075,150
9079353,1
9079535,1
9079921,3
9080515,1
9080605,142
9080769,2
9080777,10
9081145,5
9081165,12
9081349,5
9081697,13
9081813,1
9082020,32
9082698,12
9083654,1
9083918,10
9084023,13
9084038,1
9084197,2
9084419,25
9084958,7
9085303,1
9085338,1
9085339,4
9086585,2
9087052,63
9087931,1
9088517,22
9088522,34
9088548,3
9089120,1
9089265,4
9089561,3
9089621,1
9089766,2
9089788,2
9089926,30
9090289,8
9090290,11
9090793,4
9090885,8
9091419,6
9092471,3
9092683,1
9093096,1
9094079,42
9094260,3
9094792,2
9095447,79
9095476,3
9096038,1
9096448,2
9096992,48
9097020,2
9097435,2
9097445,1
9097530,1
9097624,5
9097783,22
9097815,5
9098231,3
9098668,4
9099067,2
9099789,3
9101711,2
9102175,17
9102437,54
9102438,2
9102449,30
9102477,11
9103464,1
9103618,7
9104000,42
9104069,7
9104621,3
9105041,194
9105862,4
9105867,5
9107244,1
9107874,2
9108755,1
9108934,1
9108999,11
9109934,2
9110025,2
9111073,4
9113134,670
9114773,1
9115080,2
9115967,7
9116226,32
9116243,92
9116664,6
9116757,2
9116809,1
9116909,12
9117924,3
9118252,8
9118442,21
9120003,2
9121374,2
9121778,15
9122006,3
9122009,1
9122253,16
9122260,1
9122446,1
9122711,13
9122805,15
9122831,2
9122926,1
9123082,1
9123410,26
9123578,2
9123740,1
9124423,1
9124551,54
9124621,3
9124877,1
9125764,2
9127156,4
9127370,29
9128224,1
9128437,4
9128696,1
9129057,1
9129430,3
9129983,54
9130133,1
9130261,1
9130835,1
9131828,2
9132022,11
9132253,90
9132649,1
9133167,2
9134101,1
9144110,3
9144187,2
9146152,1
9147428,3
9151275,1
9151320,14
9151337,12
9153023,1
9153520,2
9153901,1
9155207,3
9156232,1
9156299,1
9156974,1
9157108,5
9158836,3
9160077,4
9160522,5
9160554,2
9160997,3
9161620,3
9161838,1
9161967,23
9162424,1
9162629,2
9163132,1
9163246,1
9163561,1
9164098,24
9164360,22
9164465,67
9164732,7
9164815,18
9165435,23
9166058,1
9167397,4
9168722,33
9169047,1
9169243,40
9170011,14
9170443,3
9170564,37
9170860,1
9171223,4
9172059,1
9173240,1
9173259,1
9174734,14
9176205,1
9176990,2
9177254,1
9177871,10
9178058,1
9178238,1
9178569,80
9179359,4
9179397,1
9179531,1
9179796,3
9180428,6
9180530,2
9180650,34
9180915,6
9181784,149
9182497,166
9182751,1
9183043,46
9183115,1
9183249,1
9184230,1
9185548,6
9185610,1
9185882,113
9185942,1
9186519,3
9187068,1
9187237,1
9187243,38
9187787,1
9188148,88
9188562,1
9188579,14
9190049,20
9190091,22
9190218,1
9190983,21
9191499,3
9192003,3
9192893,8
9192994,3
9193393,33
9193607,4
9195047,8
9195627,10
9196101,3
9196228,2
9197031,9
9197296,9
9197696,2
9197836,7
9198312,21
9199152,2
9199329,1
9199375,1
9199513,12
9200397,4
9200997,15
9202072,1
9202160,1
9202865,21
9202955,2
9203149,78
9203218,20
9203263,26
9203291,11
9204457,2
9204581,10
9205419,10
9206001,1
9206146,1
9206639,1
9207086,1
9207748,115
9207817,7
9207939,178
9210226,1
9210264,9
9210266,9
9210276,1
9210313,1
9211962,347
9212021,1
9212670,1
9212795,19
9213033,1
9213570,2
9213681,145
9213937,5
9214167,159
9214286,1
9214372,10
9214962,4
9215008,1
9215095,100
9216316,15
9216397,4
9216792,12
9217341,1
9218448,10
9218591,11
9219944,13
9219948,1
9220661,1
9221107,21
9221641,1
9221932,28
9222082,63
9222203,1
9222486,1
9222892,1
9223060,1
9223234,1
9223621,3
9224379,1
9224472,2
9224761,7
9225659,11
9225899,133
9225936,1
9226192,1
9227274,1
9228017,28
9228295,1
9228802,3
9228805,3
9228890,1
9230277,25
9230443,1
9230902,5
9231222,2
9231277,1
9231327,3
9231339,6
9231632,1
9231975,3
9232281,10
9232818,4
9232887,16
9232965,13
9233488,2
9233638,1
9234120,53
9234230,2
9234560,1
9235042,1
9235684,2
9236556,25
9238048,303
9238307,3
9238388,6
9238574,3
9238961,2
9239213,21
9239811,3
9240229,2
9240596,10
9240792,4
9241195,1
9243078,210
9243277,1
9244212,4
9244346,1
9244808,64
9245212,5
9245361,9
9245858,1
9246354,30
9247171,4
9247678,1
9247745,1
9248480,4
9248802,4
9249869,40
9249968,3
9250083,1
9250334,2
9250491,6
9250536,52
9250864,4
9252374,1
9253938,1
9255006,15
9255200,3
9255483,3
9255695,1
9255698,34
9256154,11
9256272,27
9256536,4
9257189,128
9257411,1
9257728,60
9257797,3
9258244,7
9259598,3
9261190,2
9261565,1
9262012,2
9262018,1
9262155,1
9262203,10
9262669,4
9264013,8
9264094,1
9264212,3
9265220,3
9265367,9
9265941,3
9265965,1
9267762,1
9269124,106
9269236,66
9269344,3
9270093,2
9270199,5
9270330,2
9270515,2
9271024,5
9271416,117
9278612,13
9285455,50
9286028,1
9286065,2
9286590,14
9286692,100
9287029,3
9288065,9
9288156,1
9289501,1
9290988,10
9291380,1
9291699,1
9292753,1
9293276,720
9294549,1
9295550,7
9297400,1
9297563,1
9297595,3
9298030,1
9298080,196
9298347,4
9300061,2
9300347,3
9300581,2
9301021,4
9301747,1
9303939,498
9305026,6
9305422,1
9305563,1
9305628,2
9305921,51
9306274,2
9306309,2
9306488,3
9306933,7
9307164,32
9307640,1
9309008,1
9309944,6
9310323,5
9310507,1
9311508,3
9311534,336
9312449,452
9312527,2
9312817,562
9313466,8
9313751,4
9314120,1
9314139,19
9314413,6
9314444,3
9314710,1
9315146,4
9315369,13
9315371,1
9316293,6
9316297,1
9316436,73
9317750,77
9318202,4
9318333,19
9318362,5
9318514,17
9319359,26
9319824,1
9320238,6
9321202,1
9324510,2
9325765,12
9326357,49
9326501,3
9326677,8
9327211,1
9327350,3
9327511,72
9327513,2
9328591,4
9329886,108
9329905,2
9330025,3
9330340,48
9330467,1
9331175,1
9331459,17
9331753,1
9332761,1
9333481,9
9333601,1
9334077,2
9334308,4
9334403,10
9334967,3772
9335546,3
9336456,30
9336514,3
9336554,1
9336559,3
9337857,1
9338529,5
9338948,200
9339592,1
9340513,1
9340584,1
9340667,32
9340868,1
9341074,3
9341216,18
9341403,2
9341705,2
9341712,1
9342830,6
9344393,1
9344934,1
9344936,11
9345784,1
9345837,1
9346130,2562
9346372,1
9347841,4
9348266,1
9348410,12
9348798,19
9348893,159
9349295,27
9349317,17
9349541,53
9350662,1
9350919,1
9351559,1
9352130,1
9352486,1
9352492,5
9352958,1
9353137,1
9353899,89
9353991,1
9354580,2
9356490,1
9357648,40
9358187,3
9358690,2
9359630,1
9359776,1
9359837,4
9360195,49
9361047,12
9361294,1
9361502,6
9362235,1
9362605,5
9363017,3
9363422,4
9363936,1
9364544,2
9364558,1
9367084,1
9367495,1
9368134,2
9368265,1
9369916,7
9370115,2
9370888,1
9371412,3
9371699,7
9371826,1
9371910,13
9371992,2
9372455,1
9372689,1
9373326,50
9373768,6
9373966,1
9374224,1
9375087,1
9375145,4
9375549,1
9376142,24
9376294,1
9376406,1
9376559,9
9377369,22
9377935,71
9378374,4
9378566,8
9378974,1
9379213,1
9379736,1
9379949,1
9380629,1
9380811,22
9380862,137
9380881,1
9381284,1
9381404,4
9382757,41
9382869,1
9383203,22
9383668,1
9383748,7
9384081,2
9384183,1
9384196,2
9384878,5
9385345,3
9385614,1
9385672,709
9386228,20
9386428,267
9386530,12
9386856,1
9387321,5
9387354,1
9387367,4
9387549,1
9388653,1
9389030,3
9389087,16
9389113,1
9389255,9
9389411,3
9390161,3
9391188,2
9391652,2
9391708,2
9392465,2
9392711,1
9393228,5
9394049,23
9394331,1
9395743,1
9398635,6
9399949,35
9399995,3
9400560,1
9400622,35
9400866,1
9400975,2
9401092,3
9401282,1658
9401390,1
9401440,1
9402137,2
9402226,3
9402406,1
9402505,1
9402736,1
9402767,61
9403824,5
9405654,5
9405723,1
9406229,1
9406321,2
9406364,343
9406401,2
9408865,65
9408892,250
9409420,2
9409431,26
9410360,13
9411134,4
9411241,6
9411288,12
9411290,12
9411295,5
9411384,3
9411629,20
9411734,15
9412160,1
9412417,19
9412585,57
9412644,4
9413132,1
9413969,3
9414117,175
9414394,1
9414750,1
9415340,44
9416771,1
9417895,10
9417943,1
9418166,174
9418244,2
9418252,2
9418258,436
9418598,1
9418789,278
9418863,1
9419432,48
9419863,1
9420029,81
9420300,35
9420454,2
9420971,1
9421464,2
9421848,1
9422126,3
9422760,164
9425421,9
9425706,1
9425709,26
9425744,1
9425991,1
9426088,4
9426431,7
9426685,27
9426763,1
9427172,1
9427385,20
9427631,1
9427693,1
9427737,1
9429100,1
9430060,2
9431858,1
9433328,1
9433956,29
9434070,1
9434595,17
9434747,412
9435155,1
9435605,4
9435798,1
9436129,2
9436287,5
9436734,1
9437218,2
9438067,4
9439276,2
9439967,32
9442003,1
9442284,8
9442314,4
9442316,5
9442509,1
9442867,2
9442937,1
9443408,5
9443425,5
9443432,88
9443649,525
9443784,5
9443944,1
9444108,1
9444170,1
9444181,28
9444375,1
9445388,1
9445747,3
9445801,2
9445828,22
9445829,23
9445840,10
9446414,3
9447763,35
9447767,21
9448250,3
9449042,3
9449530,1
9449716,1
9450297,2
9450367,27
9450381,1
9450503,1
9450932,8
9451767,126
9452246,21
9452285,10
9452480,2
9452557,15
9453907,203
9454067,6
9454358,3
9454433,1
9454492,1
9457336,1
9466737,17
9474689,192
9478341,7
9478896,1
9481007,28
9481535,10687
9481686,3
9482142,43
9482424,1
9482754,7
9484818,2
9484834,27
9485646,1
9485902,7
9487247,8
9487420,2
9488105,4
9489145,1
9490222,4
9490871,2
9492103,10
9492206,3
9492613,34
9493326,4
9494925,17
9495823,5
9496927,87
9497744,4
9498225,4
9498654,109
9499075,5
9499551,190
9500023,1
9500037,1
9500380,9
9500641,33
9501035,53
9501783,1
9501921,4
9502315,1
9502415,2
9502596,6
9503308,10
9504614,2
9504743,1
9505045,1
9505723,1
9506001,1
9507095,26
9507109,3
9507168,1
9508142,2
9509466,1
9510759,4
9512265,1
9513349,3
9514770,1
9514825,2
9514937,2
9516261,3
9516363,1
9516962,1
9517333,5
9517756,3
9517984,2
9518187,1
9519304,1
9519551,4
9520010,2
9520347,1
9521484,62
9521908,4
9522100,10
9522148,1
9522755,1
9524072,1
9524243,291
9524772,4
9526015,4
9526787,13
9527898,2
9528455,1
9529332,1
9529503,1
9530333,2
9530339,1
9530406,1
9530857,2
9531250,104
9531337,1
9532877,1
9533653,3
9533661,8
9533867,5
9534077,142
9534622,1
9534658,1
9534665,10
9537152,114
9537588,9
9538411,11
9538435,2
9538821,1
9539865,2
9540035,1
9540550,2
9540728,8
9542359,37
9542460,1
9542812,2
9542894,1
9543158,2
9543443,4
9543560,1
9543623,261
9543697,2
9543858,9
9544447,2
9544778,1
9545153,20
9545157,100
9545159,1
9545265,2
9545627,30
9545881,5
9547426,1
9548063,3
9548439,552
9550143,4
9550253,1
9550262,1
9550340,1
9550410,2
9550594,3
9550723,1
9551060,5
9551094,48
9551297,3
9551434,138
9552468,2
9552686,22
9552893,2
9553389,3
9553834,6
9554632,24
9555722,3
9556530,7
9556773,10
9556895,3
9556896,35
9557598,66
9557700,39
9557879,1
9558706,1
9559048,1
9559244,1
9559333,1
9559349,751
9559660,1
9559730,11
9559814,3
9559956,1
9560053,6
9560957,54
9561716,10
9561725,4
9561947,8
9562499,1
9562684,5
9562699,1
9564241,3
9564667,17
9564747,1
9565448,3
9565488,7
9566692,1
9567676,794
9568092,4
9568542,1
9568565,9
9570193,3
9571114,10
9571178,5
9571866,2
9572143,1
9572178,3
9572230,1
9572323,2
9572365,3
9572459,5
9572768,3
9572940,1
9573454,1
9573592,3
9573675,1
9573971,4
9574014,6
9574556,22
9574570,11
9574878,39
9575865,1
9576390,1
9576749,3
9576865,5
9577146,10
9577600,1
9577969,35
9577978,588
9578891,1
9579004,1
9579823,54
9579951,14
9579964,4
9580038,1
9580305,2
9581047,1
9581857,302
9582952,45
9583057,3
9583316,100
9583729,3
9583840,38
9583872,571
9584151,9
9584464,167
9585835,1
9586726,40
9587351,1
9587406,208
9587514,1
9588231,1
9589028,18
9589033,1
9589451,1
9589554,77
9589610,2
9590057,89
9590431,38
9590478,5
9591488,38
9591805,4
9592060,2
9592347,1
9593580,1
9593935,2
9594692,31
9594806,19
9594827,1
9594929,8
9594966,1
9594972,808
9594994,18
9595859,1
9596224,1
9596405,1
9596427,1
9596647,1
9596971,66
9599424,1
9599576,61
9600903,2
9601390,7
9602305,3
9602492,2
9602553,451
9602994,2
9603037,16
9603873,1
9603911,3
9604236,1
9604256,9
9604276,37
9604335,3
9605758,26
9606552,1
9607138,1
9607201,2
9607253,5
9608168,7
9608354,21
9608698,3
9610217,1
9611408,5
9612177,2
9612331,16
9612765,105
9612776,25
9613052,37
9613071,38
9613351,17
9613976,29
9613994,26
9614362,6
9614453,3
9614615,6
9615134,75
9615194,30
9615214,3
9615248,9
9615722,3
9616541,1
9617387,67
9618382,1
9618488,12
9618583,5
9618694,1
9618754,2
9618975,1
9619132,10
9619635,1
9620082,5
9620085,5
9620477,2
9620720,186
9623434,2
9624218,1
9624405,8
9625009,2
9625648,179
9625726,39
9625818,13
9626025,1
9626291,1
9626546,6
9626636,2
9627697,4
9628411,58
9629129,2
9629239,1
9629589,1
9629714,1
9630315,3
9630536,2
9632306,132
9632332,3
9634243,6
9634925,3
9635396,3
9636000,4
9636446,4
9637184,1
9638916,7
9639224,15
9639608,1
9639719,2
9639741,1
9640961,4
9641471,8
9641537,8
9641904,1
9642441,6
9642522,1
9642596,18
9642797,1
9643132,1
9643340,8
9643391,4
9643786,2
9644853,1
9645149,2
9645426,9
9645482,4
9645763,6
9645877,4
9646681,18
9647922,39
9649269,1
9649494,1
9649844,1
9650415,2
9651377,60
9651920,1
9652202,1
9655675,52
9656806,3
9657430,4
9657957,12
9658202,35
9658784,2
9659040,12
9660386,2
9661387,4
9661473,1
9661687,1
9662056,16
9662112,1
9662534,2
9662824,2
9662888,4
9663127,3
9663973,1
9666449,112
9666978,7
9667283,2
9667705,3
9667722,2
9667897,9
9668405,1
9668721,1
9669416,1
9671396,7
9672185,1
9672577,3
9674112,3
9674786,1
9675636,2759
9676539,3
9676616,3
9676656,2
9677032,1
9677206,1
9677416,19
9679249,1
9679332,76
9679713,1
9680473,2
9681409,57
9681626,4
9681861,52
9682118,1
9682206,3
9684861,8
9685182,8
9685188,1
9685273,1
9685404,1
9685423,1
9685630,1
9686265,11
9687041,7
9687145,2
9687488,4
9687818,1
9687974,1
9688218,8
9688419,6
9689119,2
9691886,1
9692598,2
9693918,1
9694668,389
9695678,3
9695995,2
9696705,7
9698489,2
9699302,59
9700367,2
9704676,1
9705647,28
9707579,93
9708542,22
9709163,2
9711653,69
9712083,77
9712311,1
9712863,3
9713553,1
9714040,2
9716587,8
9717416,561
9717787,20
9718105,5
9718545,4
9719151,1
9719501,32
9722338,1
9722763,49
9723068,12
9723277,18
9723865,1
9725113,38
9725526,88
9729064,1
9729400,1
9731592,3
9731597,2
9732381,3
9732756,1
9732836,2
9734139,62
9734253,3
9734509,1
9736104,9
9738798,2
9739852,1
9740363,2
9743154,10
9743209,1
9743364,1
9743524,2
9744508,15
9744722,1
9745006,3
9745317,3
9745765,12
9746344,3
9746852,14
9747845,241
9748185,8
9749195,23
9749337,20
9750893,5
9751561,41
9751968,6
9753622,1
9755307,6
9755489,2
9768852,1
9769497,8
9770990,4
9771712,2
9771942,3
9772089,1
9772922,5
9774247,4
9774657,1
9775009,150
9775636,1
9776236,13
9777616,6
9780321,1
9780762,3
9781244,58
9783370,1
9785939,6
9786503,153
9799265,2
9799769,14
9800053,231
9800591,1
9800625,2
9800893,22
9801390,3
9801583,1
9801678,1
9801795,1
9801936,11
9816919,40
9817541,2
9820860,7
9832567,5
9840940,8
9842523,1
9844734,2
9869617,13
9874064,3
9880350,345
9893782,1
9896761,2
9896905,3
9914531,2
9915123,1
9987515,223
9989277,1
9990728,1
9999077,32
10001247,1
10001485,9
10001615,13
10002057,26
10002065,1
10002435,1
10002932,1
10003143,1
10003710,4
10003717,1
10003905,12
10004294,2
10004446,1
10004502,1
10004517,13
10004533,4
10004543,11
10004845,3
10005270,1
10005403,1
10005856,1
10005921,1
10006063,1
10006612,1
10006746,22
10007152,4
10007187,1
10007365,1
10007545,1
10007562,18
10008140,2
10008297,5
10008371,2
10008613,1
10008925,563
10008948,2
10011122,20
10011519,28
10011522,88
10011994,35
10012780,1
10013333,16
10015410,10
10015517,1
10015924,4
10016345,11
10016364,4
10016375,10
10016379,14
10016815,3
10016999,8
10017117,2
10017470,1
10017594,1
10018014,1
10018049,67
10018079,1
10018091,1
10019060,1
10019192,2
10019532,6
10020231,2
10020650,2
10021195,1
10021410,1
10021827,2
10021863,1
10021915,2
10023021,20
10023414,1
10023548,2
10023584,47
10023932,1
10024134,1
10024234,3
10024656,1
10025057,3
10026735,3
10026845,1
10027982,1
10028185,1
10029044,1
10030396,3
10030774,3
10030782,4
10030818,1
10030834,1
10030839,1
10030840,1
10030885,4
10030949,2
10030952,29970
10030964,3
10030991,1
10030994,4
10031019,5
10031075,1
10031919,470
10033212,1
10034165,7
10034292,1
10035117,729
10035505,7
10036862,44
10037093,1
10038751,2
10039775,4
10041485,277
10043404,3
10043522,4
10044532,1
10044861,24
10045012,1
10045088,4
10047139,166
10047257,226
10048577,1
10049345,2
10049356,88
10049733,1
10050058,2
10050664,8
10050731,3
10051479,6
10051863,79
10052101,65
10052509,9
10052724,25
10053372,1
10053927,2
10053960,934
10054802,1
10054837,1
10054887,1
10055405,2
10055973,14
10056016,12
10057544,12
10057922,1
10058466,4
10060355,5
10060432,1
10060858,3
10060894,12
10060955,1
10064940,1
10065131,2
10065292,7
10066147,2
10067075,29
10067179,12
10067367,2
10067422,133
10067513,1
10068259,3
10069581,4
10070286,1
10071744,2
10072707,308
10073093,12
10074149,11
10074625,1
10075159,12
10075592,5549
10076613,41
10076722,27
10077380,26
10077403,3
10077869,1
10077952,1
10078190,1
10078583,1
10078703,49
10078787,1
10080006,13
10080117,6
10080236,243
10080358,2
10080428,373
10080472,6
10080682,1
10081380,14
10081381,1171
10081535,1
10082389,1
10083485,10
10083811,2
10085660,5
10087008,12
10087092,1
10087458,1
10089959,1
10094985,1
10099702,42
10100473,1
10101193,33
10101476,1
10101527,3
10101533,9
10101780,12
10102595,2
10102626,1
10105101,72
10105873,882
10106343,1
10106505,75
10106751,3
10107134,636
10110404,1
10110692,124
10112087,1
10112095,8
10112117,1
10112715,1
10112837,1
10113183,2
10113346,37
10113781,92
10114114,1
10114273,2
10114401,10
10115875,2
