owner_id,star_count
6268034,90
6268902,2
6269638,1
6270290,7
6271385,7
6272169,3
6272190,15
6273625,1
6280105,4
6281178,2
6281889,3
6286405,1
6286926,139
6287676,1
6288805,26
6292416,24
6292985,3
6295148,49
6296218,1
6299738,9
6300735,1
6310255,2102
6310751,1
6311372,2
6314349,2
6314359,11
6314821,2
6316484,1
6316669,2
6318349,3
6322069,6
6322251,1
6324490,1
6324722,1
6325175,3
6325840,240
6327587,3
6328034,1
6329277,1
6329602,1
6330486,11
6332454,11
6333966,2
6334518,2
6336398,1
6337446,13
6337922,3
6337974,1
6338270,1
6338597,1
6339465,1
6339868,6
6340369,1
6343870,5
6344487,41
6344544,1
6347642,1
6347911,1
6348030,2
6348152,1
6348773,21
6349690,1
6354195,1
6355535,38
6355792,1
6356269,2
6357269,2
6359693,13
6359799,4
6361017,1
6361762,45
6362243,5
6362449,1
6365500,15
6367181,4
6367290,1
6368239,1
6369362,1
6370450,3
6370985,2
6374778,1
6376859,1
6377140,2
6377481,1
6379690,1
6379916,4
6380090,1
6380509,1
6380733,2
6380740,1
6380916,5
6381891,1
6382776,1
6390422,2
6391118,1
6392637,1
6393151,4
6393749,4
6394030,31
6394267,32
6395887,5
6396616,1
6397695,1
6400375,1
6401956,2
6402487,3
6403164,5
6404645,3
6405876,1
6407732,1
6408325,3
6408900,15
6409807,1
6410906,1
6413156,1
6414023,1
6415635,15
6416933,3
6417337,2
6417434,1
6417508,4
6421378,2
6422416,1
6422800,1
6422836,8
6424618,20
6424805,1
6424934,2
6425587,1
6425765,1
6427094,1
6427372,3
6428174,2
6431177,1
6431916,1
6431949,6
6434178,1
6435582,4
6436887,5
6438233,22
6438746,1
6439169,1
6440428,1
6440645,1
6441803,3
6443104,1
6444071,12
6444232,1
6445950,4
6446889,7
6447900,1
6449272,1
6449666,38
6454073,5
6454942,1
6455377,1
6455929,1
6457440,7
6458970,122
6459206,1
6459907,3
6460625,2
6462591,1
6463625,2
6465235,1
6465541,1
6465851,12
6466329,5
6467354,1
6467433,10
6467608,1
6468150,2
6468542,2
6469024,1
6469614,2
6470489,11
6471133,1
6471536,1
6472100,1
6472454,1
6473412,1
6476384,4
6476620,1
6477078,14
6478049,1
6478244,4
6478274,1
6478670,61
6479167,29
6479356,1
6479915,1
6481069,14
6483592,1
6484192,2
6484683,3
6484690,1
6486625,5
6486767,8
6487161,1
6487269,1
6488129,1
6489252,1
6489522,27
6495586,1
6496764,6
6497220,2
6497250,2
6497272,1
6497288,1
6497453,115
6497711,1
6497879,1
6498351,5
6498577,15
6499186,1
6501853,5
6502030,4
6502734,3
6503599,3
6504070,2
6504088,18
6504505,1
6504527,1
6505956,4
6506107,1
6506214,18
6506462,5
6506892,2
6506934,5
6507507,24
6507643,2
6508047,11
6508128,1
6508851,10
6509510,2
6513443,22
6513505,8
6513506,4
6513686,2
6514027,1
6514070,1
6515237,5
6516862,7
6517961,2
6518000,3
6518469,1
6518544,20
6518900,1
6518977,1
6519168,16
6522593,1
6523393,6
6523702,1
6524069,3
6524676,28
6525385,2
6525461,2
6526253,1
6526838,14
6526840,1
6527341,2
6530387,12
6531728,2
6532246,1
6532318,1
6537054,6
6537243,2
6537475,14
6537822,1
6537881,1
6538834,3
6539570,1
6539849,4
6540156,2
6542646,13
6542772,4
6542898,1
6543128,8
6543535,1
6544563,1
6546566,4
6546961,8
6547084,2
6547299,1
6548104,1
6548182,4
6548396,4
6548704,4
6548797,17
6548814,1
6549386,2
6550518,1
6550612,1
6551079,2
6551179,1
6551518,1
6552788,1
6553173,1
6553268,2
6553482,1
6553710,1
6553735,1
6554175,9
6554709,1
6555852,1
6556446,2
6556462,4
6556710,1
6558844,1
6559394,4
6559743,792
6559997,5
6560253,4
6560329,4
6560899,5
6561147,1
6561555,1
6561578,1
6562067,2
6562206,1
6562300,28
6562491,2
6562690,7
6562800,106
6562845,2
6563122,3
6565285,1
6565644,55
6566506,1
6567305,1
6567518,1
6569833,10
6571219,1
6573102,2
6574057,1
6576740,35
6576810,3
6576855,1
6576928,3
6577135,133
6577768,2
6577952,2
6578614,1
6578662,1
6578865,2
6579094,1
6579789,11
6580349,1
6580984,3
6587354,1
6587594,1
6589346,1
6589587,7
6590847,8
6590922,1
6592353,2
6593163,1
6593880,1
6594341,3
6594437,1
6595773,1
6596147,4
6597036,1
6597972,1
6598206,3
6600131,1
6600532,2
6601283,1
6601339,1
6601877,2
6601941,1
6602038,3
6602232,3
6603287,3
6604263,11
6604499,43
6604673,1
6605184,18
6608527,21
6609417,14
6609812,2
6609969,1
6610080,1
6610219,1
6611175,1
6611699,2
6616108,1
6616235,1
6618302,3
6620050,3
6620273,4
6620587,4
6621181,14
6621704,2
6621825,17
6622261,24
6622547,1
6623059,5
6623120,36
6623417,2
6623728,4
6628856,2
6628994,5
6629138,4
6632422,1
6633525,6
6634085,1
6634170,8
6634689,1
6635713,1
6636100,14
6636594,1
6639175,1
6639291,1
6639482,2
6639827,1
6640582,4
6641642,2
6643768,1
6644682,1
6644926,1
6645136,4
6645200,1
6645760,1
6646031,2
6646733,1
6647035,17
6648023,1
6648483,1
6653241,1
6654328,1
6654489,1
6655755,5
6656144,6
6660189,4
6661002,24
6664701,3
6665126,2
6665223,2
6665432,1
6665635,1
6665754,69
6667011,1
6667102,13
6667300,3
6669402,4
6672597,2
6673610,1
6676034,3
6676276,1
6677600,1
6677858,14
6677971,2
6678465,1
6680387,10
6680707,2
6680990,1
6682568,3
6685166,8
6685651,3
6687676,1
6688439,1
6690682,1
6691870,8
6694036,1
6695125,6
6695926,1
6696693,3
6696813,3
6696830,31
6698805,2
6698828,2
6699115,2
6699141,2
6700122,1
6700165,1
6701388,1
6702152,1
6704823,2
6706050,2
6713017,1
6713839,1
6714606,1
6714625,7
6716265,1
6717060,1
6719497,1
6720138,1
6720189,1
6721386,9
6721584,2
6721755,5
6721973,16
6723514,2
6723769,15
6724000,1
6724097,1
6724993,2
6726626,1
6730196,8
6730657,1
6730837,2
6731736,3
6732424,1
6732454,1
6732620,1
6732939,2
6733334,13
6734247,1
6735478,11
6736802,2
6736826,1
6738208,1
6738417,2
6743104,1
6743524,1
6743533,1
6744582,1
6745109,1
6745241,1
6745843,1
6746773,1
6746881,12
6747542,2
6747830,4
6749431,1
6749686,4
6752002,8
6756123,3
6756547,2
6756743,2
6757822,1
6758349,1
6759325,3
6760049,2
6760755,28
6761435,9
6763056,1
6766529,3
6768301,14
6768503,1
6768570,1
6768878,1
6770247,2
6770536,2
6770576,1028
6771885,10
6772182,1
6774528,1
6775110,3
6777281,1
6778005,1
6778174,4
6778656,3
6778731,1
6778785,1
6779125,10
6780186,2
6780799,27
6782340,8
6783315,2
6783558,4
6786024,1
6786248,1
6787389,208
6787947,9
6789194,5
6789833,2
6790564,1
6791297,6
6792226,1
6794314,1
6796823,13
6798600,5
6800063,3
6800971,1
6801240,2
6801390,1
6804780,7
6808548,1
6808702,1
6808988,1
6810127,1
6810616,9
6811962,22
6814070,337
6817822,24
6820441,1
6820761,5
6820850,1
6822217,3
6823296,1
6825651,12
6830738,1
6832093,5
6832446,1
6833035,1
6833145,2
6833360,2
6836249,519
6836773,2
6842289,9
6842841,4
6843590,11
6843942,5
6844252,111
6845320,3
6845414,2
6845438,2
6845487,1
6846269,1
6847154,1
6847486,1
6847726,1
6849487,1
6851555,1
6851867,1
6852753,4
6852848,1
6853678,1
6855131,20
6855546,1
6856185,3
6856394,3
6856634,1
6856811,15
6859790,2
6859864,11
6859977,1
6860772,4
6860945,1
6861489,1
6861699,1
6861734,1
6862307,1
6863635,1
6864240,101
6864418,1
6866626,2
6867143,1
6867370,1
6867849,2
6867856,1
6867936,2
6868288,1
6868377,2
6868741,1
6868791,1
6868827,3
6868948,4
6869529,23
6870592,13
6870604,3
6870766,11
6870968,9
6872998,8
6874950,1
6879003,130
6879107,2
6880792,1638
6884046,1
6885399,8
6885703,4
6886772,38
6887002,1
6890028,2
6890479,1
6891142,1
6892525,1
6892780,1
6893047,1
6893142,2
6893612,1
6894024,1
6894076,3
6894862,2
6897436,2
6898656,1
6902176,1
6903887,4
6905436,2
6905808,1
6906732,14
6907370,1
6909671,2
6909680,1
6910479,4
6915785,34
6915902,3
6917130,1
6917313,1
6917500,2
6918097,2
6918608,3
6919903,13
6921125,99
6922557,2
6923028,1
6925895,1
6926320,2
6926476,1
6926594,1
6927070,3
6927546,16
6927594,1
6927688,1
6928253,9
6929416,1
6929639,1
6931128,3
6931405,6
6934103,2
6934596,1
6934613,5
6934674,10
6934755,1
6934812,5
6935428,1
6935984,21
6937672,1
6937785,1
6938369,5
6941717,1
6942844,1
6942969,5
6943541,1
6945648,30
6945844,1
6946001,3
6947021,1
6948798,3
6955705,1
6959231,1
6959974,2
6960785,9
6962267,195
6965242,5
6966465,2
6966539,1
6966892,1
6967159,2
6967558,4
6968461,1
6968571,6
6968934,4
6968993,1
6969580,1
6969904,1
6970336,1
6970473,3
6971066,13
6972186,2
6973819,1
6978903,102
6981202,1
6981513,1
6983354,1
6985122,4
6985337,1
6985626,4
6987905,53
6988141,5
6988365,1
6991039,7
6991598,1
6992457,2
6993686,2
6993796,7
6996527,2
6997542,2
6997632,1
6998547,7
6998740,5
7000918,2
7001970,14
7002267,1
7002666,1
7002807,1
7003284,2
7003498,1
7003732,16
7004472,1
7004492,11
7004576,5
7005184,4
7005922,1
7006125,1
7006456,2
7008492,2
7009292,1
7009298,6
7009299,1
7010264,2
7011875,3
7011876,1
7012167,5
7012190,1
7012224,1
7014015,2
7014683,14
7015536,2
7018812,4
7018815,7
7021115,1
7021832,35
7023050,1
7024521,2
7024971,4
7025202,18
7025403,1
7026084,15
7026518,1
7026520,62
7031722,8
7031737,10
7032544,2
7033601,3
7034095,2
7034700,1
7034770,126
7034824,4
7036306,3
7037092,1
7037635,3
7041873,1
7043624,1
7043764,19
7043844,8
7044396,3
7044629,3
7045645,1
7046245,1
7047568,10
7048966,2
7049364,1
7049393,2
7050265,1
7050426,1
7051464,2
7055447,14
7055612,2
7056034,1
7056748,1
7056873,3
7058238,10
7058597,5
7058772,6
7058863,15
7059513,7
7067669,2
7069262,1
7074730,1
7076332,3
7076597,3
7077120,8
7077523,1
7081259,1
7083478,3
7087697,1
7091140,4
7098014,4
7098686,3
7099497,2
7099749,1
7099772,3
7100211,1
7100907,8
7100986,1
7101304,1
7102343,1
7102607,1
7102899,2
7103203,19
7103772,13
7104784,2
7104981,2
7105126,2
7105456,3
7106031,3
7108345,1
7110610,1
7112747,6
7113222,18
7113605,2
7114299,4
7116189,3
7117112,1
7117793,7
7121654,1
7121814,2
7124393,1
7126620,1
7130403,1
7131683,1
7132411,1
7134039,1
7134194,1
7137310,1
7137575,1
7137841,1
7140398,2
7141044,2
7143166,418
7143210,85
7146644,1
7147451,2
7147813,1
7147891,43
7148206,1
7148932,1
7149111,5
7149425,5
7149460,4
7149939,1
7152758,1
7154373,6
7154656,6
7157381,1
7160375,138
7163417,1
7165416,5
7166378,2
7167499,5
7167918,8
7169597,2
7172069,3
7172632,2
7173712,7
7176328,1
7176850,3
7177351,1
7178382,2
7178645,22
7180941,1
7183172,1
7184229,1
7188049,5
7188314,12
7198043,1
7198360,1
7200767,13
7200770,11
7200799,1
7201224,16
7201262,30
7204918,1
7205058,2
7205310,6
7205684,57
7206451,3
7207307,1
7209776,1
7210095,2
7210559,9
7210794,2
7211394,2
7211676,1
7212296,1
7214099,3
7214562,2
7215202,1
7216063,2
7218753,31
7219132,17
7220121,286
7220251,1
7220500,1
7222163,1
7223244,4
7223847,2
7223920,1
7225684,2
7227278,2
7233666,320
7233963,1
7234276,2
7234392,10
7234867,1
7236446,43
7236994,1
7237612,12
7237930,3
7238083,1
7238371,143
7239132,1
7239309,1
7240240,9
7240352,1
7241216,2
7241544,1
7242750,31
7245850,3
7246138,2
7246284,2
7247378,7
7249258,42
7250735,8
7250895,5
7250938,4
7251876,2
7253526,1
7253651,1
7253778,50
7254221,1
7256294,9
7258861,2
7259576,10
7260270,1
7260633,7
7262302,1
7263173,57
7265402,2
7276082,5
7277208,1
7278757,1
7279560,1
7281317,41
7281497,4
7281585,106
7283443,1
7283922,11
7285197,1
7287727,55
7288172,2
7290165,9
7290576,1
7290596,7
7292224,2
7292554,4
7292953,5
7293203,2
7294019,2
7297480,1
7297549,2
7299379,3
7299464,1
7299821,1
7300500,1
7301513,3
7301617,1
7302302,15
7302650,1
7302922,2
7303090,7
7304167,6
7307593,1
7307698,18
7307703,2
7308300,1
7309200,5
7310087,2
7310687,2
7313586,1
7314235,1
7314531,1
7315264,22
7315653,1
7315912,1
7316091,2
7319218,4
7321637,3
7322521,1
7323381,1
7325841,22
7325848,1
7326692,1
7327141,2
7328557,7
7328920,2
7332477,4
7334685,83
7336487,1
7337015,1
7337375,1
7340406,1
7341133,6
7344368,1
7344722,2
7346131,1
7346525,2
7346565,1
7346761,1
7348939,2
7351363,3
7353055,5
7354191,4
7354737,16
7355658,1
7359300,30
7360891,1
7361429,3
7362392,1
7363266,9
7364085,1
7364323,5
7366000,1
7366115,1
7366388,1
7369104,87
7372214,5
7375365,1
7376801,4
7377896,3
7378352,45
7379732,4
7380422,31
7382338,2
7382827,6
7383120,1
7384307,3
7385095,19
7385496,1
7389495,1
7391618,540
7391671,3
7394073,7
7396441,2
7400883,1
7402690,3
7403109,1
7403349,1
7405913,16
7406034,33
7408300,20
7409209,3
7410836,51
7415140,1
7415802,5
7416852,2
7418137,4
7418808,60
7422066,1
7424180,20
7424306,2
7427542,8
7429137,1
7429146,2
7432288,1
7432866,3
7433989,18
7434003,16
7442362,3
7445230,1
7446267,2
7448305,1
7448711,25
7450352,47
7458075,1
7458312,1
7459720,2
7459735,2
7460951,1
7464685,1
7465782,1
7468687,1
7469535,122
7469795,1
7469878,1
7470493,3
7470532,14
7471139,2
7471163,1
7471882,6
7472054,6
7473385,37
7474886,22
7475268,3
7475309,1
7475704,1
7475973,2
7479955,4
7479993,2
7480511,2
7480622,2
7480771,1
7480787,2
7483657,25
7484449,7
7484742,3
7489129,1
7489304,5
7490505,1
7491025,2
7493856,15
7494097,1
7496615,3
7496783,1
7497735,13
7498103,5
7498621,7
7502081,21
7502953,3
7503029,11
7503138,35
7503315,2
7504247,1
7505048,1
7505846,1
7505906,1
7506227,1
7507545,1
7507971,1
7508508,6
7509030,1
7510330,1
7510570,3
7511774,1
7515606,4
7516064,1
7516292,3
7517936,1
7519482,24
7519712,1
7519994,3
7520933,2
7522678,1
7523141,5
7525322,6
7527634,93
7535474,11
7536041,1
7537380,1
7539589,2
7540234,1
7542711,1
7542812,1
7543186,1
7543206,1
7543421,1
7544773,1
7544937,3
7545313,9
7547404,2
7547751,104
7548759,1
7548929,1
7550657,1
7551139,1
7551526,6
7554656,1
7554698,215
7555110,91
7555853,1
7556533,7
7557746,1
7558585,1
7558602,1
7562250,62
7563725,1
7563872,4
7565712,1
7567111,2
7567919,3
7569077,6
7569896,6
7571562,1
7572009,18
7573480,1
7575717,10
7576426,113
7576437,8
7576649,2
7582374,3
7583191,12
7583223,1
7585527,3
7586795,2
7590533,9
7591511,11
7591646,4
7592372,11
7592380,1
7597503,1
7597634,1
7598372,1
7598750,7
7598864,86
7599204,7
7599580,4
7603650,4
7605576,3
7605951,1
7606802,56
7607165,1
7609041,5
7610148,2
7611048,16
7613495,2
7613536,90
7614985,1
7616952,7
7617375,2
7617405,1
7617705,1
7617976,1
7618015,12
7619834,85
7620440,1
7620873,3
7620966,2
7622911,17
7623284,1
7623553,113
7624010,1
7625007,1
7627283,5
7628159,1
7629578,1
7631563,1
7632067,2
7635032,1
7636691,1
7637550,1
7638367,14
7638879,25
7639490,1
7641002,7
7641447,19
7644724,1
7645377,1
7645530,6
7645610,8
7647063,2
7647136,3
7647809,1
7648681,1
7650613,191
7654399,1
7654607,1
7656159,5
7656838,1
7659876,13
7659966,2
7660292,1
7662507,1
7665448,1
7666520,1
7666893,21
7668537,4
7669239,1
7670375,2
7671808,18
7672642,6
7672955,4
7673086,2
7680775,2
7682045,1
7683103,2
7685726,8
7685740,2
7687935,3
7690005,1
7695084,1
7695548,11
7697274,2
7698445,1
7698495,1
7698542,2
7698657,2
7700379,23
7701670,1
7702646,6
7703054,1
7703671,53
7705021,2
7705835,6
7706485,1
7709987,1
7710621,16
7711923,1
7712557,4
7712961,1
7714881,1
7716664,3
7717814,1
7717838,1
7719864,2
7721759,420
7723541,3
7724709,1
7724782,1
7725541,1
7725829,3
7726548,1
7727111,2
7730601,6
7731290,17
7731890,96
7732575,2
7732615,16
7732790,26
7733490,2
7734395,1
7735037,3
7735063,2
7735653,6
7735874,1
7737653,1
7740233,16
7740587,3
7743829,16
7745509,4
7746912,2
7749807,1
7750066,1
7750129,2
7755077,1
7755462,7
7755682,1
7755854,3
7756171,1
7758361,3
7759179,3
7759247,58
7760261,1
7761487,15
7762731,2
7768993,2
7769932,1
7770240,4
7772821,3
7773584,2
7774163,1
7776114,1
7783776,1
7784730,1
7785732,1
7785999,9
7786158,1
7787183,1
7787314,12
7787686,2
7788200,1
7788473,3
7789490,1
7789611,32
7791984,2
7792043,1
7795100,2
7797289,1
7797371,1
7798084,1
7798169,3
7798500,1
7798661,1
7799340,1
7800348,1
7800750,3
7802899,1
7803188,2
7804995,1
7805690,1
7807234,1
7810579,1
7810945,5
7811030,1
7811294,1
7811411,1
7811756,2
7812064,9
7812885,1
7819961,1
7820425,1
7820911,9
7821819,10
7826855,12
7828457,4
7828554,1
7829021,1
7829786,1
7829802,69
7831378,1
7831440,4
7840442,1
7844900,2
7856212,1
7856747,2
7858703,1
7860295,1
7863165,2
7863327,1
7863417,1
7863568,4
7865492,30
7867754,1
7870754,2
7870833,2
7872322,1740
7872720,1
7873728,1
7875949,2
7877167,1
7877205,1
7877823,28
7878156,74
7879264,4
7879466,1
7880874,2
7881520,3
7883322,1
7884952,1
7885635,1
7886085,2
7886738,2
7886835,1
7887035,20
7889143,2
7894839,1
7894889,5
7896354,2
7896642,12
7896833,1
7897187,1
7897601,3
7897702,8
7898474,2
7899262,1
7900051,1
7900217,2
7901343,4
7902553,1
7904163,1
7906020,1
7907226,2
7907255,1
7908117,2
7908804,1
7908965,1
7913317,1
7913371,1
7914639,48
7914940,1767
7915543,4
7917658,4
7917764,3
7921338,35
7923325,5
7924763,1
7927791,1
7928229,155
7928615,1
7928643,2
7929432,18
7930520,6
7930658,2
7931319,1
7931740,6
7932881,2
7932920,7
7936978,4
7937198,2
7937424,12
7939613,9
7941262,2
7942149,16
7943145,2
7943709,202
7947685,1
7948421,1
7949579,1
7949597,1
7949598,2
7949898,1
7950071,1
7950394,1
7951945,1
7952224,1
7954150,1
7955366,2
7955422,1
7955632,5
7955944,4
7956584,4
7957138,1
7958858,4
7961010,2
7962408,1
7964336,1
7967842,7
7968035,6
7969279,2
7970609,44
7970652,1
7973615,3
7973936,10
7974541,247
7974758,14
7975373,1
7980335,1
7980837,1
7981438,2
7981572,1
7981643,1
7983150,1
7983553,1
7984154,1
7985117,16
7985762,1
7989081,1
7993436,2
7994268,14
7994592,1
7994617,5
7995538,1
7996512,1
7997716,1
7998740,1
7999436,2
7999585,94
8001943,1
8005138,2
8005530,1
8007293,1
8007319,1
8008060,3
8008150,1
8008279,2
8008844,1
8009581,2
8010353,1
8013958,142
8014909,1
8015299,2
8015342,2
8015434,1
8016747,2
8017264,2
8018629,2
8018728,1
8020282,1
8021795,45
8026344,20
8026862,11
8027145,2
8027187,3
8028396,1
8029355,2
8029678,14
8029935,6
8031159,1
8034124,1
8039426,2
8039885,33
8039934,1
8039984,46
8040282,1
8040435,1
8040474,1
8041566,1
8041723,3
8042242,2
8042924,1
8044476,1
8044699,1
8046784,1
8050471,7
8051040,6
8054495,5
8054703,1
8055476,6
8055727,2
8056967,1
8057384,1
8059358,4
8062814,1
8064046,6
8064306,2
8067990,9
8068253,1
8071504,3
8071692,1
8071733,2
8071994,3
8072689,3
8072861,1
8073425,1
8073587,1
8073988,39
8077164,1
8079831,226
8080144,64
8084618,1
8088586,2
8089100,2
8090086,6
8090428,2
8090635,28
8090741,1
8091521,8
8091820,2
8097122,12
8098822,1
8100040,3
8101144,1
8102912,1
8107116,37
8107940,9
8108099,7
8111632,5
8112319,24
8113246,84
8115511,1
8119660,14
8120091,5
8121539,4
8124934,2
8126692,1
8127797,1
8131354,1
8133477,6
8143060,1
8143880,4
8145221,3
8145924,40
8146474,2
8150232,1
8150418,1
8153205,3
8153587,1
8155961,3
8157028,6
8157777,1
8158001,1
8161406,1
8161565,2
8162269,6
8162874,1
8163177,2
8163618,13
8164900,1
8164930,304
8165055,1
8167037,2
8168108,1
8168518,20
8169167,11
8169648,14
8171627,1
8171696,2
8172064,7
8172487,8
8176846,1
8178303,1
8180865,6
8182148,1
8185747,1
8187591,1
8187991,2
8188487,1
8189079,1
8189417,3
8190696,1
8192179,2
8194012,1
8194747,2
8195134,10
8198640,1
8198669,3
8200211,1
8200282,21
8200659,1
8201058,2
8201697,1
8208256,1
8211324,1
8211676,1
8213358,2
8213692,28
8214056,1
8214385,2
8218586,1
8220659,1
8224801,1
8225675,1
8226607,4
8226887,5
8228322,3
8228771,10
8230699,9
8230932,1
8231037,2
8231702,2
8231775,1
8231901,4
8233060,15
8233106,4
8233295,1
8234527,1
8234668,1
8234970,1
8235154,64
8237121,1
8237279,3
8238409,1
8239803,1
8240004,4
8240150,3
8241772,1
8242410,1
8243442,1
8245903,60
8246771,19
8247391,1
8248432,2
8249051,1
8251434,2
8253647,10
8254817,1
8256824,5
8257016,3
8257102,3
8257431,3
8259609,15
8262953,1
8265880,6
8267086,1
8267651,76
8268561,4
8268845,1
8269492,5
8269564,1
8269591,2
8276370,1
8277206,3
8279167,2
8279738,1
8280736,2
8281080,1
8282417,6355
8282504,1
8282548,2
8282558,1
8283032,9
8285247,6
8286144,1
8286377,1
8286412,4
8286711,8
8287615,2
8290179,42
8291108,1
8293324,1
8293954,16
8294821,2
8295282,1
8296171,7
8297153,3
8304730,4
8305621,3
8306048,2
8308965,3
8309971,75
8312469,1
8315836,22
8319365,2
8321075,1
8321795,1
8322220,1
8322535,1
8324318,1
8326527,35
8327270,41
8328352,1
8328539,1
8329136,1
8329987,1
8332249,7
8332867,26
8333406,2
8334417,1
8335466,1
8335695,1
8339174,1
8340377,1
8340533,1
8341002,1
8341042,1
8341377,4
8342447,1
8342820,1
8343584,4
8344365,1
8344517,1
8347969,9
8348290,1
8349544,1
8352917,10
8353290,1
8353586,1
8356232,1
8357017,1
8357965,22
8358545,1
8358858,2
8358874,10
8359001,2
8359553,3
8364774,3
8365017,3
8365026,5
8365639,3
8366546,2
8367065,2
8367310,1
8367645,5
8367751,6
8367966,1
8369218,177
8369500,1
8370613,1
8370904,5
8371682,12
8371893,3
8375704,1
8376129,1
8376486,1
8376698,3
8377654,6
8379943,1
8380189,7
8380883,9
8381630,1
8382598,20
8382983,4
8383143,117
8383781,1
8386540,2
8386973,1
8390543,1
8391065,2
8391659,4
8392485,458
8392617,4
8394347,12
8395442,19
8396212,2
8396689,1
8397062,1
8397239,6
8400662,2
8401832,1
8402108,15
8402954,1
8404593,14
8404703,3
8405620,4
8406164,1
8410321,1
8414873,2
8416504,1
8418013,6
8418319,1
8418605,10
8419455,2
8420824,6
8421737,1
8421943,29
8421946,4
8426189,138
8426470,1
8426655,1
8426825,1
8426989,1
8427972,1
8427989,1
8428434,33
8430351,1
8432345,9
8433065,1
8434041,3
8436819,15
8436847,9
8437049,1
8437244,8
8437278,1
8437441,2
8438143,4
8439764,1
8440027,20
8440789,2
8442682,8
8442766,1
8443408,1
8448141,2
8448196,19
8448229,1
8449152,1
8451277,1
8451490,24
8451919,9
8454913,1
8455026,1
8455210,1
8455982,9
8456139,1
8458745,53
8462324,8
8462983,17
8464417,3
8466300,2
8473849,1
8474665,2
8476073,9
8476252,27
8476541,2
8477265,263
8477329,1
8477385,1
8477516,3
8477698,6
8480314,4
8490135,1
8494361,3
8494618,1
8494727,3
8495529,3
8496629,3
8497591,31
8497635,2
8498402,1
8503978,1
8507227,1
8507294,3
8507770,1
8508640,1
8509012,1
8509955,2
8510024,4
8510030,1
8512490,1
8513262,1
8515494,1
8516319,1
8519213,5
8519380,11
8520604,13
8520702,3
8520953,3
8521298,8
8521438,2
8522339,1
8523328,9
8524476,2
8525439,3
8526984,1
8528022,8
8528207,1
8528706,1
8528805,1
8530106,1
8530281,5
8531759,12
8531902,1
8532330,67
8534077,5
8534167,7
8538340,1
8538415,3
8538581,1
8540496,4
8541687,99
8542181,4
8542227,3
8542377,1
8542677,72
8543554,5
8543995,2
8545512,30
8548436,1
8549427,7
8549475,1
8554107,2
8555106,2
8555744,4
8556789,1
8559945,1
8560324,9
8567720,1
8567754,3
8569447,204
8572709,1
8574134,1
8574393,5
8575329,1
8575391,3
8576627,1
8578932,97
8580253,3
8582371,1
8585736,1
8588435,2
8589288,5
8590725,80
8590757,17
8591373,3
8591612,3
8592300,1
8592857,1
8594169,1
8597228,6
8599286,1
8608235,3
8608929,4
8610547,4
8611461,2
8611812,25
8611891,2
8612752,4
8614935,1
8617791,5
8620750,4
8621039,1
8622562,2
8623711,1
8624346,2
8624396,1
8624589,1
8629611,1
8630275,2
8630527,1
8631258,18
8633246,8
8633771,2
8633957,22
8634093,1
8634178,37
8634314,1
8634673,1
8635077,2
8636569,2
8637608,113
8637987,1
8638533,1
8645795,17
8647181,1
8648052,2
8648704,13
8651305,5
8651640,21
8652220,2
8653169,4
8658877,1
8659627,1
8666697,1
8668451,1
8672005,4
8672733,1
8672850,2
8673109,3
8673491,1
8673841,3
8674277,1
8675009,1
8679474,1
8681734,3
8683683,3
8685360,1
8685450,56
8686122,65
8686338,16
8686462,18
8687154,1
8687228,43
8687364,34
8687543,1
8687602,1
8687856,1
8688129,2
8688133,2
8688336,1
8692515,1
8692939,1
8694909,1
8695933,2
8697012,3
8698078,5
8698411,1
8699260,79
8699517,1
8699796,2
8703066,94
8703246,3
8704501,1
8705975,1
8707370,1
8707668,3
8708888,1
8709185,21
8710407,1
8710530,1
8713646,1
8714098,1
8714209,3
8715211,2
8715302,1
8716453,1
8718015,27
8718843,2
8719262,1
8720138,1
8721295,5
8721876,455
8724626,3
8724829,40
8725109,2
8725753,1
8726499,9
8726824,2
8727419,2
8728661,2
8729117,5
8729500,1
8732919,1
8733163,176
8733249,3
8735679,4
8736711,1
8736713,1
8739607,23
8740964,3
8742708,4
8745877,1
8745986,34
8746007,4
8746218,2
8747140,2
8748601,17
8748909,3
8749615,1
8752084,1
8752400,20
8753758,110
8755224,1595
8755313,65
8756427,1
8756568,21
8756829,4
8757191,1
8757867,6
8759004,2
8759854,6
8760312,1
8760631,11
8763933,1
8764623,5
8765390,1
8766667,3
8768092,46
8768262,3
8768990,4
8769479,1
8769889,5
8770617,6
8770975,1
8771281,2
8772546,1
8774162,1
8777261,2
8778166,4
8779317,31
8780615,1
8781759,1
8782416,1
8782647,3
8784716,1
8786853,103
8789922,6
8790008,1
8791094,2
8791383,1
8796711,7
8798528,5
8801945,2
8803523,1
8804985,2
8805213,6
8806572,2
8806878,8
8809639,1
8809934,1
8809945,7
8811277,2
8811439,7
8813384,7
8817892,1
8819768,1
8819870,4
8819888,1
8822422,2
8823296,3
8825345,1
8825522,3
8826268,1
8827144,1
8827602,2
8827873,10
8828692,1
8829164,7
8829373,2
8834002,13
8834499,4
8837268,14
8840407,17
8845073,1
8845742,10
8845794,1
8848312,2
8849128,15
8850853,1
8853620,2
8853766,1
8853966,7
8854255,1
8854351,1
8855389,12
8855443,1
8856322,1
8858805,1
8858971,1
8859710,1
8860120,3
8861684,2
8862045,1
8868387,1
8885644,3
8886670,1
8887578,1
8889150,1
8894104,7
8896230,1
